Time,V(out)
11.953344714922,301.568195637577
11.953364714922,301.515124167017
11.953384714922,301.462043964973
11.953404714922,301.408953796152
11.953424714922,301.355854885958
11.953444714922,301.302745999088
11.953464714922,301.249628360947
11.953484714922,301.196500736223
11.953504714922,301.143364350297
11.953524714922,301.090217967867
11.953544714922,301.037062814295
11.953564714922,300.983897654263
11.953584714922,300.930723713143
11.953604714922,300.877539755598
11.953624714922,300.82434700699
11.953644714922,300.771144231974
11.953664714922,300.717932655905
11.953684714922,300.664711043428
11.953704714922,300.611480619889
11.953724714922,300.558240149923
11.953744714922,300.504990858873
11.953764714922,300.451731511363
11.953784714922,300.398463332713
11.953804714922,300.345185087554
11.9538163776628,300.571528997243
11.9538300713573,300.992149092257
11.9538437353136,301.438904732873
11.9538591286309,301.959487950488
11.9538791286309,302.647220824671
11.9538991286309,303.336767905916
11.9539191286309,304.021172913141
11.9539391286309,304.696943841584
11.9539591286309,305.362321912311
11.9539791286309,306.01641439501
11.9539991286309,306.658762643521
11.9540191286309,307.289124482719
11.9540391286309,307.907367029984
11.9540591286309,308.513411476859
11.9540791286309,309.107207108929
11.9540991286309,309.688716687146
11.9541191286309,310.257910767803
11.9541391286309,310.814763233939
11.9541591286309,311.359250690613
11.9541791286309,311.891350533639
11.9541991286309,312.411041613552
11.9542191286309,312.918302939215
11.9542391286309,313.413114658499
11.9542591286309,313.895456920553
11.9542791286309,314.365310935886
11.9542991286309,314.822657878045
11.9543191286309,315.267479963717
11.9543391286309,315.699759364099
11.9543591286309,316.11947928989
11.9543791286309,316.526622905483
11.9543991286309,316.92117441466
11.9544191286309,317.303117975534
11.9544391286309,317.672438786656
11.9544591286309,318.029122001899
11.9544791286309,318.373153816734
11.9544991286309,318.704520382918
11.9545191286309,319.023208895087
11.9545391286309,319.329206505179
11.9545591286309,319.622501408856
11.9545791286309,319.903081760131
11.9545991286309,320.170936757728
11.9546191286309,320.426055559627
11.9546391286309,320.668428369245
11.9546591286309,320.898045350274
11.9546791286309,321.114897712541
11.9546991286309,321.318976626731
11.9547191286309,321.510274310582
11.9547391286309,321.688782943267
11.9547591286309,321.85449575157
11.9547791286309,322.007405924378
11.9547991286308,322.147507698668
11.9548191286308,322.274795274061
11.9548391286308,322.389263898716
11.9548591286308,322.490908783839
11.9548791286308,322.579726189564
11.9548991286308,322.655712339365
11.9549191286308,322.718864506016
11.9549391286308,322.769179925854
11.9549591286308,322.806656884735
11.9549791286308,322.831293632258
11.9549991286308,322.843089467659
11.9550191286308,322.842043654038
11.9550391286308,322.828156504187
11.9550591286308,322.801428294764
11.9550791286308,322.761860352111
11.9550991286308,322.709453966367
11.9551191286308,322.656611843817
11.9551391286308,322.607010866381
11.9551591286308,322.557402800518
11.9551791286308,322.507786559068
11.9551991286308,322.458163222836
11.9552191286308,322.408531703957
11.9552391286308,322.358893083237
11.9552591286308,322.309246272813
11.9552791286308,322.259592353475
11.9552991286308,322.209930237354
11.9553191286308,322.16026100524
11.9553391286308,322.110583569262
11.9553591286308,322.060899010197
11.9553791286308,322.011206240171
11.9553991286308,321.961506339958
11.9554191286308,321.911798221674
11.9554391286308,321.862082966083
11.9554591286308,321.81235948531
11.9554791286308,321.762628860106
11.9554991286308,321.712890002589
11.9555191286308,321.663143993508
11.9555391286308,321.613389744969
11.9555591286308,321.563628337721
11.9555791286308,321.513858683866
11.9555991286308,321.464081864142
11.9556191286308,321.414296790645
11.9556391286308,321.364504544112
11.9556591286308,321.314704036631
11.9556791286308,321.264896348941
11.9556991286308,321.215080393114
11.9557191286308,321.165257249886
11.9557391286308,321.115425831329
11.9557591286308,321.065587218163
11.9557791286308,321.015740322462
11.9557991286308,320.965886224938
11.9558191286308,320.916023837664
11.9558391286308,320.866154241343
11.9558591286308,320.816276348036
11.9558791286308,320.766391238452
11.9558991286308,320.71649782464
11.9559191286308,320.666597187301
11.9559391286308,320.616688238486
11.9559591286308,320.566772058883
11.9559791286308,320.516847560539
11.9559991286308,320.466915824141
11.9560191286308,320.416975761724
11.9560391286308,320.367028453973
11.9560591286308,320.317072812923
11.9560791286308,320.267109919238
11.9560991286308,320.217138684955
11.9561191286308,320.16716019074
11.9561391286308,320.117173348615
11.9561591286308,320.067179239242
11.9561791286308,320.017176774643
11.9561991286308,319.967167035462
11.9562191286308,319.917148933728
11.9562391286308,319.867123550077
11.9562591286308,319.817089796517
11.9562791286308,319.767048753703
11.9562991286308,319.716999333628
11.9563191286308,319.666942616921
11.9563391286308,319.616877515597
11.9563591286308,319.566805110277
11.9563791286308,319.516724312951
11.9563991286308,319.466636204244
11.9564191286308,319.416539696143
11.9564391286308,319.366435869266
11.9564591286308,319.316323635598
11.9564791286308,319.266204075746
11.9564991286308,319.216076101682
11.9565191286308,319.165940794021
11.9565391286308,319.115797064725
11.9565591286308,319.065645994397
11.9565791286308,319.015486495002
11.9565991286308,318.96531964713
11.9566191286308,318.915144362742
11.9566391286308,318.864961722422
11.9566591286308,318.814770638131
11.9566791286308,318.764572190441
11.9566991286308,318.714365291315
11.9567191286308,318.664151021305
11.9567391286308,318.613928292365
11.9567591286308,318.563698185069
11.9567791286308,318.513459611342
11.9567991286308,318.463213651758
11.9568191286308,318.41295921824
11.9568391286308,318.362697391345
11.9568591286308,318.312427082998
11.9568791286308,318.262149373753
11.9568991286308,318.211863175529
11.9569191286308,318.16156956886
11.9569391286308,318.111267465672
11.9569591286308,318.060957946494
11.9569791286308,318.010639923246
11.9569991286308,317.960314476444
11.9570191286308,317.909980518001
11.9570391286308,317.859639128437
11.9570591286308,317.809289219651
11.9570791286308,317.758931872158
11.9570991286308,317.708565997855
11.9571191286308,317.658192677245
11.9571391286308,317.607810822228
11.9571591286308,317.557421513302
11.9571791286308,317.50702366234
11.9571991286308,317.456618349846
11.9572191286308,317.406204487703
11.9572391286308,317.355783156392
11.9572591286308,317.305353267784
11.9572791286308,317.254915902366
11.9572991286308,317.204469972006
11.9573191286308,317.154016557182
11.9573391286308,317.103554569745
11.9573591286308,317.053085090174
11.9573791286308,317.002607030314
11.9573991286308,316.95212147064
11.9574191286308,316.901627323001
11.9574391286307,316.851125667843
11.9574591286307,316.800615417014
11.9574791286307,316.750097650969
